selling_price,year,seller_type,km_driven,fuel_type,transmission_type,mileage,engine,max_power,seats,Company
775000,2017,0,21616,1,0,21.9,1498.0,98.6,7.0,Honda
850000,2017,1,15000,1,0,16.55,2498.0,105.0,6.0,Mahindra
349000,2012,0,45067,1,0,23.59,1364.0,74.34109969352802,5.0,Toyota
300000,2017,1,63119,0,0,20.3,998.0,68.05,5.0,Hyundai
340000,2012,0,59104,0,0,18.3,1197.0,74.34109969352802,5.0,Toyota
475000,2016,1,19543,0,0,18.16,1196.0,86.8,5.0,Ford
599000,2018,0,25000,0,0,18.6,1197.0,81.83,5.0,Hyundai
819999,2017,1,40000,0,0,17.5,1373.0,91.1,7.0,Maruti
700000,2017,1,100000,1,0,19.87,1461.0,83.8,5.0,Renault
330000,2015,1,15000,0,0,19.81,1086.0,68.05,5.0,Hyundai
400000,2017,1,35000,0,0,21.1,814.0,55.2,5.0,Hyundai
860000,2017,0,45000,1,0,22.7,1598.0,118.0,5.0,Maruti
220000,2012,0,23207,0,0,15.6,1196.0,70.0,5.0,Ford
575000,2017,0,15000,0,0,20.89,1197.0,81.8,5.0,Maruti
409999,2014,0,44235,1,0,25.2,1248.0,74.0,5.0,Maruti
675000,2016,0,57102,1,0,23.4,1248.0,74.0,5.0,Maruti
640000,2016,0,46000,1,0,24.52,1248.0,88.5,7.0,Maruti
585000,2016,0,67004,1,0,19.3,1248.0,73.9,5.0,Maruti
1698999,2019,1,10000,1,0,17.1,1956.0,170.0,5.0,others
270000,2012,1,23000,0,0,18.5,1197.0,85.8,5.0,Maruti
125000,2007,1,70000,0,0,18.9,1061.0,67.0,5.0,Maruti
500000,2019,1,15000,0,1,19.34,1198.0,76.0,5.0,Nissan
1200000,2016,1,60000,1,1,16.0,2179.0,140.0,7.0,Mahindra
450000,2015,1,70000,1,0,21.14,1498.0,103.52,5.0,Skoda
370000,2016,1,15000,0,0,23.01,999.0,67.0,5.0,Renault
575000,2015,0,75000,1,0,21.7,1498.0,98.96,5.0,Ford
540000,2014,0,50340,0,0,19.1,1197.0,85.8,5.0,Maruti
575000,2016,0,34000,1,0,28.09,1248.0,88.5,5.0,Maruti
325000,2010,0,56000,1,0,20.0,1399.0,68.05,5.0,Ford
150000,2004,1,70000,0,0,11.3,1298.0,83.1,8.0,Maruti
550000,2016,0,30030,0,1,17.97,1498.0,99.6,5.0,Nissan
795000,2017,0,62000,1,0,24.52,1248.0,88.5,7.0,Maruti
270000,2013,0,52000,1,0,18.2,1248.0,73.8,7.0,Chevrolet
800000,2017,0,86300,1,0,25.5,1498.0,98.6,5.0,Honda
565000,2018,1,13600,0,0,22.0,1197.0,81.8,5.0,Maruti
310000,2018,1,20000,0,0,23.95,998.0,67.05,5.0,Maruti
310000,2015,0,28882,0,0,23.95,998.0,67.05,5.0,Maruti
350000,2013,1,60000,1,0,11.57,2179.0,138.1,7.0,Tata
390000,2013,1,80000,1,0,23.4,1248.0,74.0,5.0,Maruti
260000,2011,0,138938,1,0,19.4,1422.0,70.0,5.0,Skoda
670000,2017,1,110000,1,0,28.4,1248.0,74.02,5.0,Maruti
345000,2018,0,38000,0,0,25.17,799.0,53.3,5.0,Renault
265000,2018,1,15000,0,0,24.7,796.0,47.3,5.0,Maruti
438999,2012,1,57000,0,0,16.02,1373.0,93.7,7.0,Maruti
700000,2020,1,3600,0,0,21.01,1197.0,81.8,5.0,Maruti
150000,2005,0,28028,2,0,15.9,1298.0,85.0,5.0,Maruti
550000,2014,1,78000,1,0,25.2,1248.0,74.0,5.0,Maruti
840000,2017,0,41000,1,0,18.49,1493.0,100.0,7.0,Mahindra
1050000,2019,1,15000,1,0,22.1,1396.0,88.7,5.0,Hyundai
495000,2016,0,64731,1,0,24.4,1120.0,71.0,5.0,Hyundai
488999,2017,0,31000,0,0,18.7,1199.0,88.7,5.0,Honda
600000,2018,1,48000,1,0,28.4,1248.0,74.0,5.0,Maruti
810000,2019,0,4065,0,0,18.7,1199.0,88.7,5.0,Honda
565000,2019,0,20000,0,1,23.1,998.0,67.04,5.0,Maruti
515000,2012,0,63817,1,0,21.27,1396.0,88.76,5.0,Hyundai
30000,2010,1,80000,0,0,26.0,624.0,35.0,4.0,Tata
170000,2012,1,40000,0,0,19.7,796.0,46.3,5.0,Maruti
310000,2014,0,36000,0,0,21.79,998.0,67.05,5.0,Maruti
575000,2014,0,16000,0,1,16.9,1197.0,81.86,5.0,Hyundai
1000000,2016,1,150000,1,0,21.43,1364.0,87.2,5.0,Toyota
180000,2012,1,40100,0,0,19.0,998.0,67.1,5.0,Maruti
560000,2016,0,42685,1,0,22.7,1598.0,118.0,5.0,Maruti
650000,2017,0,34000,1,0,24.3,1248.0,88.5,5.0,Maruti
270000,2012,0,38000,0,0,19.4,1198.0,86.8,5.0,Honda
910000,2018,1,80000,1,0,21.38,1396.0,88.7,5.0,Hyundai
170000,2011,1,50000,0,0,17.01,1591.0,121.3,5.0,Hyundai
710000,2018,1,23000,1,0,25.32,1198.0,77.0,6.0,Mahindra
450000,2013,1,180000,1,0,12.05,2179.0,120.0,7.0,Mahindra
330000,2013,0,41000,0,0,18.6,1197.0,85.8,5.0,Maruti
445000,2017,0,12000,0,0,18.9,1197.0,81.86,5.0,Hyundai
650000,2015,1,30000,0,0,18.6,1197.0,81.83,5.0,Hyundai
470000,2014,0,42120,0,0,18.6,1197.0,85.8,5.0,Maruti
5200000,2018,1,12500,0,1,14.28,1998.0,258.0,4.0,BMW
750000,2018,1,20000,1,0,27.39,1248.0,74.0,5.0,Maruti
275000,2012,0,38361,0,0,18.5,1198.0,86.8,5.0,Honda
375000,2011,0,77796,0,0,17.6,1496.0,88.73,5.0,Toyota
640000,2016,1,80000,1,0,19.6,1461.0,108.45,5.0,Renault
750000,2018,1,25000,0,0,17.19,1197.0,81.86,5.0,Hyundai
440000,2012,1,130000,1,0,20.46,1461.0,83.8,5.0,Renault
450000,2016,1,100000,1,0,26.59,1248.0,74.0,5.0,Maruti
275000,2015,0,42000,0,0,21.1,814.0,55.2,5.0,Hyundai
900000,2014,1,15000,1,0,14.0,2523.0,75.0,8.0,Mahindra
1250000,2019,0,4000,0,1,18.19,1197.0,103.2,5.0,Volkswagen
570000,2018,1,15000,0,0,20.14,1197.0,81.86,5.0,Hyundai
1449000,2013,0,59654,1,1,17.68,1968.0,174.33,5.0,Audi
325000,2013,1,110000,1,0,23.59,1364.0,67.04,5.0,Toyota
575000,2014,0,146781,1,0,26.0,1498.0,98.6,5.0,Honda
409999,2017,1,32000,0,0,19.81,1086.0,68.05,5.0,Hyundai
790000,2008,0,50000,0,1,10.8,2497.0,215.0,5.0,BMW
215000,2017,1,13000,0,0,22.7,799.0,53.64,5.0,others
575000,2016,1,50000,1,0,15.3,2956.0,83.83,7.0,Tata
700000,2016,1,50000,0,0,17.5,1373.0,91.1,7.0,Maruti
509999,2014,0,47000,0,0,16.8,1497.0,116.3,5.0,Honda
195000,2010,1,45415,0,0,19.81,1086.0,68.05,5.0,Hyundai
500000,2016,1,72077,1,0,24.4,1120.0,71.0,5.0,Hyundai
670000,2014,0,58719,1,0,26.0,1498.0,98.6,5.0,Honda
650000,2017,1,21000,1,0,28.4,1248.0,74.02,5.0,Maruti
415000,2019,0,4269,0,1,24.04,999.0,67.0,5.0,Renault
1060000,2019,0,57000,0,0,17.4,1497.0,117.6,5.0,Honda
899000,2018,0,28000,1,0,26.0,1498.0,98.6,5.0,Honda
260000,2013,0,62000,1,0,25.44,936.0,57.6,5.0,Chevrolet
1960000,2017,0,30000,0,1,14.67,1798.0,177.46,5.0,Skoda
1380000,2017,1,70000,1,0,13.68,2393.0,147.8,8.0,Toyota
495000,2017,0,33000,1,0,27.28,1047.0,69.0,5.0,Tata
500000,2014,1,120000,1,0,19.01,1461.0,108.45,5.0,Renault
225000,2011,0,75000,0,0,19.81,1086.0,68.05,5.0,Hyundai
425000,2017,0,39000,0,1,23.1,998.0,67.04,5.0,Maruti
220000,2011,1,200000,1,0,17.2,1396.0,53.5,5.0,Tata
270000,2011,0,99600,1,0,17.8,1399.0,67.0,5.0,Ford
1175000,2010,0,83001,1,1,16.07,1995.0,181.0,5.0,BMW
310000,2011,1,50000,1,0,17.8,1399.0,67.0,5.0,Ford
375000,2013,1,120000,1,0,22.32,1582.0,126.3,5.0,Hyundai
380000,2015,0,77425,1,0,24.0,1120.0,70.0,5.0,Hyundai
650000,2020,1,15000,1,0,21.0,1498.0,74.96,7.0,Mahindra
2000000,2017,1,40000,1,0,13.68,2393.0,147.8,7.0,Toyota
229999,2014,1,25000,0,0,21.1,814.0,55.2,5.0,Hyundai
254999,2006,1,120000,1,0,13.6,2523.0,63.0,7.0,Mahindra
630000,2018,0,31000,0,0,21.4,1197.0,83.1,5.0,Maruti
359000,2013,0,68000,0,0,16.47,1198.0,73.9,5.0,Volkswagen
8500000,2018,0,19000,1,1,17.66,2993.0,355.37,4.0,BMW
350000,2016,0,28842,0,0,25.17,799.0,53.3,5.0,Renault
355000,2018,1,60000,2,0,26.6,998.0,58.16,5.0,Maruti
675000,2016,0,60060,0,0,17.8,1497.0,117.3,5.0,Honda
400000,2015,0,29444,0,0,19.4,1198.0,86.8,5.0,Honda
220000,2010,1,80000,3,0,26.2,998.0,58.2,5.0,Maruti
875000,2017,0,14000,0,0,17.4,1497.0,117.6,5.0,Honda
540000,2018,1,23000,1,0,24.0,1186.0,73.97,5.0,Hyundai
500000,2016,1,84000,1,0,26.59,1248.0,74.0,5.0,Maruti
129000,2008,0,38500,0,0,17.92,1086.0,62.1,5.0,Hyundai
1399000,2012,0,70000,1,0,11.5,2982.0,171.0,7.0,Toyota
1375000,2013,0,140305,1,0,11.5,2982.0,171.0,7.0,Toyota
515000,2015,0,35000,0,1,18.9,1197.0,82.0,5.0,Hyundai
100000,2008,1,55000,0,0,19.81,1086.0,68.05,5.0,Hyundai
615000,2017,1,35000,1,0,28.4,1248.0,74.02,5.0,Maruti
340000,2013,0,63138,0,0,19.4,1198.0,86.8,5.0,Honda
240000,2012,1,50000,1,0,20.0,1399.0,68.0,5.0,Ford
1399000,2015,0,59000,1,1,13.5,2477.0,175.56,7.0,others
372000,2014,0,45000,1,0,25.8,1498.0,98.6,5.0,Honda
3999000,2015,0,27000,0,1,10.37,2979.0,301.72,2.0,BMW
150000,2010,1,20000,0,0,19.7,796.0,46.3,5.0,Maruti
450000,2012,0,85000,1,0,22.32,1582.0,126.32,5.0,Hyundai
800000,2019,1,50000,1,0,18.49,1493.0,100.0,7.0,Mahindra
500000,2013,1,90000,0,0,16.02,1373.0,93.7,7.0,Maruti
1300000,2013,1,70000,1,1,15.73,1968.0,174.33,5.0,Audi
680000,2019,1,30000,0,0,18.6,1197.0,81.86,5.0,Hyundai
725000,2020,1,4350,0,0,20.7,1197.0,81.86,5.0,Hyundai
490000,2015,0,27500,0,0,17.7,1497.0,113.42,5.0,Hyundai
170000,2012,1,70000,0,0,19.7,796.0,46.3,5.0,Maruti
555000,2017,1,50000,1,0,28.4,1248.0,74.0,5.0,Maruti
1580000,2017,1,82000,1,0,13.68,2393.0,147.8,7.0,Toyota
950000,2018,1,57000,1,0,23.0,1498.0,98.96,5.0,Ford
580000,2018,1,40000,1,0,15.96,2523.0,62.1,7.0,Mahindra
1848999,2014,0,62345,0,1,11.81,1984.0,221.3,5.0,Audi
350000,2010,1,20000,0,0,18.5,1197.0,80.0,5.0,Hyundai
272000,2013,0,37510,0,0,21.1,814.0,55.2,5.0,Hyundai
400000,2014,0,50000,1,0,24.4,1120.0,71.0,5.0,Hyundai
110000,2009,1,110000,0,0,19.7,796.0,46.3,5.0,Maruti
320000,2011,0,65000,1,0,19.3,1248.0,73.9,5.0,Maruti
825000,2016,1,30000,0,1,16.0,1497.0,117.3,7.0,Honda
370000,2010,1,25000,0,0,18.5,1197.0,80.0,5.0,Hyundai
946000,2015,0,82000,1,0,12.99,2494.0,100.6,8.0,Toyota
459999,2011,1,205000,1,1,11.79,2179.0,120.0,8.0,Mahindra
2415000,2014,0,35000,1,1,14.16,1968.0,174.3,5.0,Audi
550000,2013,1,110000,1,1,11.79,2179.0,120.0,8.0,Mahindra
100000,2005,1,100000,0,1,9.0,2997.0,218.0,5.0,Honda
220000,2012,1,75000,0,0,21.1,814.0,55.2,5.0,Hyundai
550000,2019,1,25000,0,0,18.9,1197.0,81.86,5.0,Hyundai
350000,2011,0,35955,0,0,17.5,1298.0,85.8,5.0,Maruti
434999,2016,1,130000,1,1,21.58,1248.0,88.7,5.0,Tata
440000,2018,1,50000,0,0,20.62,1198.0,67.0,7.0,others
220000,2009,1,110000,1,0,17.8,1399.0,67.0,5.0,Ford
341000,2014,1,50000,1,0,25.8,1498.0,98.6,5.0,Honda
335000,2014,1,50000,0,0,13.7,1399.0,98.82,7.0,Chevrolet
300000,2013,1,32000,1,0,22.07,1199.0,73.9,5.0,Volkswagen
1600000,2016,0,80500,1,1,19.3,1968.0,141.0,5.0,Skoda
250000,2017,1,60000,0,0,24.7,796.0,47.3,5.0,Maruti
360000,2016,0,58000,1,0,24.0,1186.0,73.97,5.0,Hyundai
310000,2018,1,20000,0,0,24.7,796.0,47.3,5.0,Maruti
250000,2013,1,70000,0,0,20.51,998.0,67.04,5.0,Maruti
225000,2012,0,25000,1,0,20.5,1598.0,103.5,5.0,Skoda
850000,2017,0,79000,1,0,20.77,1248.0,88.8,7.0,Maruti
700000,2019,1,15000,1,0,22.54,1396.0,88.76,5.0,Hyundai
650000,2017,1,25000,0,0,17.5,1199.0,88.7,5.0,Honda
500000,2017,1,120000,0,0,21.1,998.0,100.0,5.0,Maruti
850000,2019,1,30000,1,0,15.4,2523.0,75.0,7.0,Mahindra
709000,2016,0,37859,1,0,21.38,1396.0,88.7,5.0,Hyundai
285000,2013,0,50000,0,0,20.36,1197.0,78.9,5.0,Hyundai
600000,2017,1,70000,1,0,28.4,1248.0,74.02,5.0,Maruti
750000,2018,1,7000,0,0,19.0,1194.0,94.68,5.0,Ford
975000,2018,0,36000,1,0,28.09,1248.0,88.5,5.0,Maruti
180000,2014,1,30000,0,0,21.1,814.0,55.2,5.0,Hyundai
245000,2012,0,43000,0,0,21.79,998.0,67.05,5.0,Maruti
275000,2010,1,211000,1,0,13.6,2523.0,63.0,7.0,Mahindra
375000,2014,1,70000,0,1,15.0,1396.0,98.6,5.0,Hyundai
275000,2010,1,50000,1,0,17.8,1248.0,74.34109969352802,5.0,Maruti
204999,2011,0,72000,0,0,18.3,1197.0,78.9,5.0,Toyota
505000,2009,0,150000,1,0,12.8,2494.0,102.0,8.0,Toyota
100000,2009,1,70000,0,0,19.5,1061.0,74.34109969352802,5.0,Maruti
350000,2017,1,31000,0,0,23.84,1199.0,84.0,5.0,Tata
450000,2015,1,120000,1,0,23.59,1364.0,67.06,5.0,Toyota
640000,2015,0,31700,1,0,22.7,1498.0,89.84,5.0,Ford
160000,2011,1,25000,0,0,19.7,796.0,46.3,5.0,Maruti
450000,2013,1,57692,1,0,21.27,1396.0,88.76,5.0,Hyundai
961000,2017,1,80000,1,0,25.6,1498.0,97.9,5.0,Honda
325000,2018,0,2300,0,0,20.71,799.0,53.64,5.0,others
570000,2014,0,126000,1,0,23.59,1364.0,74.34109969352802,5.0,Toyota
1000000,2019,1,20000,1,0,25.47,1248.0,88.5,7.0,Maruti
760000,2011,0,65000,0,1,11.7,2354.0,177.6,5.0,Honda
430000,2014,0,75570,0,1,18.9,1197.0,82.0,5.0,Hyundai
720000,2018,1,20000,1,0,24.4,1498.0,98.63,5.0,Ford
595000,2015,0,123000,1,0,25.2,1248.0,74.0,5.0,Maruti
298000,2017,1,14870,0,0,24.7,796.0,47.3,5.0,Maruti
800000,2018,0,24099,1,0,28.09,1248.0,88.5,5.0,Maruti
375000,2014,0,44500,0,0,18.9,1197.0,81.86,5.0,Hyundai
900000,2016,1,70000,1,0,21.38,1396.0,88.7,5.0,Hyundai
165000,2011,1,105000,0,0,20.36,1197.0,78.9,5.0,Hyundai
850000,2018,0,52000,1,0,25.5,1498.0,98.6,5.0,Honda
550000,2018,1,15000,0,1,18.1,1199.0,88.7,5.0,Honda
100000,2009,1,110000,3,0,10.9,1142.6554921540655,74.34109969352802,8.0,Maruti
320000,2017,1,30000,0,1,24.04,999.0,67.0,5.0,Renault
150000,2011,1,33000,0,0,15.64,1193.0,64.08,5.0,Tata
400000,2016,1,40000,1,0,25.8,1498.0,98.6,5.0,Honda
860000,2018,1,50000,1,0,24.3,1248.0,88.5,5.0,Maruti
2350000,2018,0,52700,1,1,19.5,1968.0,141.0,5.0,Skoda
125000,2007,1,80000,3,0,17.3,1061.0,57.5,5.0,Maruti
280000,2014,0,54099,0,0,18.9,998.0,67.1,5.0,Maruti
185000,2012,0,19455,0,0,19.7,796.0,46.3,5.0,Maruti
540000,2013,1,104500,1,0,22.32,1582.0,126.3,5.0,Hyundai
125000,2010,1,10000,0,0,15.3,1193.0,65.3,5.0,Tata
700000,2017,1,11800,0,0,17.43,1396.0,105.5,5.0,Hyundai
220000,2012,1,60000,0,0,18.5,1197.0,85.8,5.0,Maruti
470000,2014,0,67000,1,0,21.0,1498.0,74.96,7.0,Mahindra
310000,2011,0,40142,0,0,17.0,1497.0,118.0,5.0,Honda
265000,2012,0,38000,1,0,23.59,1364.0,74.34109969352802,5.0,Toyota
650000,2016,0,70800,1,0,22.54,1396.0,88.73,5.0,Hyundai
560000,2015,0,64300,0,0,18.7,1199.0,88.7,5.0,Honda
409000,2017,1,5388,0,0,20.51,998.0,67.04,5.0,Maruti
265000,2012,1,60000,1,0,20.0,1399.0,68.0,5.0,Ford
192000,2015,1,50000,0,0,21.1,814.0,55.2,5.0,Hyundai
225000,2017,1,80000,1,0,25.0,1396.0,69.0,5.0,Tata
300000,2012,1,110000,1,0,22.9,1248.0,74.0,5.0,Maruti
409999,2014,1,25000,0,0,18.2,1199.0,82.4,5.0,Chevrolet
220000,2013,1,95000,1,0,20.0,1399.0,68.1,5.0,Ford
625000,2016,1,150000,1,0,22.77,1498.0,98.59,5.0,Ford
999000,2011,0,49000,1,1,14.21,2143.0,203.0,5.0,Mercedes-Benz
525000,2014,0,42514,1,0,19.72,1461.0,108.45,5.0,Renault
356000,2017,1,5000,0,0,18.15,1198.0,82.0,6.0,Mahindra
650000,2019,1,5000,0,1,20.7,1197.0,81.86,5.0,Hyundai
750000,2017,0,57700,0,0,15.04,1598.0,103.2,5.0,Volkswagen
750000,2013,1,50000,0,0,13.24,1598.0,102.5,5.0,Nissan
310000,2018,0,23000,0,0,23.01,999.0,67.0,5.0,Renault
500000,2015,1,80000,1,0,26.59,1248.0,74.0,5.0,Maruti
275000,2017,1,30000,0,0,22.7,799.0,53.64,5.0,others
225000,2011,1,160000,0,0,15.8,1598.0,105.0,5.0,Volkswagen
470000,2012,1,54000,1,0,22.32,1582.0,126.32,5.0,Hyundai
275000,2013,1,40000,1,0,22.1,1248.0,76.9,5.0,Chevrolet
800000,2011,1,252000,1,0,11.5,2982.0,171.0,7.0,Toyota
525000,2017,1,35000,0,0,17.8,1198.0,86.7,5.0,Honda
4500000,2018,0,44000,0,1,18.32,2499.0,194.3,5.0,others
600000,2019,1,23000,0,0,21.21,1197.0,81.8,5.0,Maruti
300000,2011,0,71000,1,0,23.08,1461.0,63.1,5.0,Nissan
399000,2017,0,10000,0,0,18.9,998.0,67.1,5.0,Maruti
150000,2010,0,80000,2,0,26.83,796.0,38.4,5.0,Maruti
620000,2016,1,20000,1,0,26.59,1248.0,74.0,5.0,Maruti
200000,2010,0,97775,0,0,19.0,998.0,66.1,5.0,Maruti
420000,2016,0,40000,0,0,17.0,1198.0,73.75,5.0,Volkswagen
170000,2012,1,96500,2,0,15.1,1196.0,73.0,5.0,Maruti
200000,2013,1,37000,0,0,21.1,814.0,55.2,5.0,Hyundai
459999,2013,0,58000,1,0,17.8,1248.0,74.34109969352802,5.0,Maruti
300000,2013,0,44400,0,0,21.79,998.0,67.05,5.0,Maruti
130000,2010,0,48679,0,0,19.7,796.0,46.3,5.0,Maruti
160000,2010,1,100000,0,0,19.7,796.0,46.3,5.0,Maruti
150000,2010,1,60000,0,0,19.5,1061.0,74.34109969352802,5.0,Maruti
1100000,2019,1,10000,1,0,20.0,1497.0,115.0,5.0,Mahindra
299000,2012,0,45000,0,0,16.7,1198.0,88.8,5.0,Honda
551000,2014,1,142000,1,0,25.1,1498.0,98.6,5.0,Honda
675000,2015,1,10000,0,0,17.4,1497.0,117.3,5.0,Honda
350000,2015,1,90000,0,0,18.0,1198.0,86.7,5.0,Honda
400000,2015,0,46888,0,0,16.47,1198.0,74.0,5.0,Volkswagen
530000,2016,0,30000,0,0,18.6,1197.0,81.83,5.0,Hyundai
590000,2014,1,50000,1,0,15.1,2179.0,140.0,7.0,Mahindra
950000,2015,1,15000,1,0,15.1,2179.0,140.0,7.0,Mahindra
725000,2017,1,18500,1,0,17.45,1493.0,100.0,7.0,Mahindra
450000,2014,0,45000,0,0,17.43,1396.0,105.5,5.0,Hyundai
275000,2009,0,54000,0,0,19.81,1086.0,68.05,5.0,Hyundai
1925000,2017,0,46000,1,1,19.5,1968.0,141.0,5.0,Skoda
350000,2016,1,35000,0,0,23.84,1199.0,84.0,5.0,Tata
300000,2011,1,90000,0,0,21.1,1197.0,85.8,5.0,Maruti
120000,2008,0,43125,0,0,19.63826453243471,1086.0,62.0,5.0,Hyundai
565000,2013,0,14052,1,0,19.3,1461.0,84.8,7.0,Nissan
475000,2016,1,30000,0,0,21.4,1197.0,83.1,5.0,Maruti
900000,2015,1,80000,1,1,16.0,2179.0,140.0,7.0,Mahindra
320000,2010,0,97780,1,0,25.2,1493.0,98.63,5.0,Hyundai
650000,2017,1,25000,0,0,17.19,1197.0,81.86,5.0,Hyundai
988000,2015,0,49000,1,0,15.4,2179.0,120.0,8.0,Mahindra
700000,2015,1,80000,1,0,26.21,1248.0,88.5,5.0,Maruti
1350000,2013,0,105839,1,0,14.66,2199.0,194.3,7.0,Hyundai
190000,2014,1,35000,0,0,20.63,1198.0,67.0,5.0,others
90000,2007,1,40000,0,0,18.2,998.0,67.1,5.0,Maruti
1350000,2019,1,35000,1,0,16.36,2179.0,140.0,7.0,Mahindra
799000,2015,0,39000,0,0,13.14,1798.0,160.0,5.0,Skoda
245000,2009,0,51800,0,0,17.5,1298.0,85.8,5.0,Maruti
595000,2015,0,50000,0,1,18.0,1497.0,117.3,5.0,Honda
770000,2018,1,40000,0,0,20.73,1373.0,91.1,5.0,Maruti
450000,2016,0,66000,1,0,24.7,1498.0,98.63,5.0,Honda
199000,2011,0,199000,0,0,16.47,1198.0,73.9,5.0,Volkswagen
500000,2015,0,58058,0,0,17.4,1497.0,117.3,5.0,Honda
250000,2008,0,104000,1,0,19.4,1422.0,70.0,5.0,Skoda
100000,2008,1,170000,0,0,19.63826453243471,1086.0,74.34109969352802,5.0,Hyundai
630000,2018,1,25000,0,0,19.5,1199.0,88.76,5.0,Honda
530000,2015,1,60000,1,0,26.59,1248.0,74.0,5.0,Maruti
175000,2009,1,42500,0,0,19.0,998.0,66.1,5.0,Maruti
345000,2013,0,75174,0,0,20.36,1197.0,78.9,5.0,Hyundai
575000,2014,0,34900,1,0,26.21,1248.0,88.5,5.0,Maruti
300000,2014,1,62000,0,0,19.1,1197.0,81.86,5.0,Hyundai
480000,2015,0,27900,0,0,17.43,1396.0,105.5,5.0,Hyundai
270000,2012,1,100000,1,0,17.8,1399.0,67.0,5.0,Ford
575000,2016,0,48048,1,0,28.09,1248.0,88.5,5.0,Maruti
180000,2007,0,48343,0,0,18.9,1061.0,67.0,5.0,Maruti
229999,2017,0,21300,0,0,22.7,799.0,53.64,5.0,others
840000,2010,1,58000,0,1,11.7,1796.0,178.0,5.0,Mercedes-Benz
4200000,2015,0,24000,1,1,15.8,2143.0,170.0,5.0,Mercedes-Benz
675000,2016,1,103000,1,0,24.52,1248.0,88.5,7.0,Maruti
400000,2015,1,60000,1,0,24.4,1120.0,71.0,5.0,Hyundai
365000,2016,0,68102,0,0,23.95,998.0,67.05,5.0,Maruti
680000,2018,1,50000,1,0,21.5,1497.0,108.5,5.0,Tata
319000,2015,0,27300,0,0,20.52,1197.0,81.8,5.0,Maruti
350000,2016,1,25000,0,0,23.84,1199.0,84.0,5.0,Tata
2200000,2016,1,80000,1,1,10.91,3198.0,197.0,7.0,Ford
45000,2001,1,40000,0,0,17.3,993.0,60.0,5.0,Maruti
650000,2015,0,45000,1,0,26.0,1498.0,98.6,5.0,Honda
340000,2014,0,94130,1,0,17.8,1399.0,67.0,5.0,Ford
550000,2016,0,79000,1,0,21.7,1498.0,98.96,5.0,Ford
280000,2014,0,52000,0,0,21.1,814.0,55.2,5.0,Hyundai
975000,2015,0,181684,1,0,12.99,2494.0,100.6,7.0,Toyota
800000,2015,0,50000,0,1,18.0,1497.0,117.3,5.0,Honda
1100000,2019,0,65000,1,1,22.0,1582.0,126.2,5.0,Hyundai
1171000,2019,1,8836,0,0,17.0,1591.0,121.3,5.0,Hyundai
550000,2016,0,61000,1,0,26.59,1248.0,74.0,5.0,Maruti
94000,2009,1,90000,0,0,14.4,1399.0,94.0,5.0,Chevrolet
700000,2014,1,100000,1,0,12.05,2179.0,120.0,8.0,Mahindra
1250000,2015,1,38500,1,0,12.99,2494.0,100.6,7.0,Toyota
295000,2017,0,23967,0,0,21.79,998.0,67.05,5.0,Maruti
685000,2020,1,1500,1,0,28.4,1248.0,74.0,5.0,Maruti
180000,2009,1,107235,0,0,15.5,1586.0,103.3,5.0,Maruti
660000,2018,0,22000,1,0,25.8,1498.0,98.6,5.0,Honda
500000,2019,1,20000,1,0,27.28,1047.0,69.0,5.0,Tata
700000,2015,1,260000,1,1,21.21,1498.0,103.2,5.0,Volkswagen
210000,2010,0,31000,0,0,20.36,1197.0,78.9,5.0,Hyundai
1800000,2015,0,120000,1,1,11.2,2400.0,215.0,5.0,others
315000,2015,0,22000,0,0,19.4,1198.0,86.8,5.0,Honda
265000,2012,1,50000,0,0,18.9,998.0,67.1,5.0,Maruti
360000,2013,1,66000,1,0,25.8,1498.0,98.6,5.0,Honda
600000,2013,0,86000,1,0,19.87,1461.0,83.14,5.0,Nissan
600000,2018,1,20000,0,0,21.21,1197.0,81.8,5.0,Maruti
100000,2003,0,80000,0,0,12.8,1298.0,74.34109969352802,5.0,Honda
150000,2014,1,60000,1,0,19.1,1405.0,70.0,5.0,Tata
450000,2013,0,63980,1,0,19.3,1248.0,73.9,5.0,Maruti
765000,2018,1,10000,1,0,28.4,1248.0,74.02,5.0,Maruti
700000,2013,1,70000,1,0,12.99,2494.0,100.6,8.0,Toyota
350000,2015,0,25000,0,0,18.9,998.0,67.1,5.0,Maruti
635000,2019,0,8000,0,0,18.9,1197.0,81.86,5.0,Hyundai
250000,2014,1,90000,1,0,20.86,1199.0,75.0,5.0,Skoda
260000,2011,0,76239,3,0,26.2,998.0,58.2,5.0,Maruti
200000,2015,1,67678,0,0,14.0,796.0,35.0,5.0,Maruti
210000,2015,1,30000,0,0,22.74,796.0,47.3,5.0,Maruti
250000,2010,0,70000,0,0,18.5,1197.0,80.0,5.0,Hyundai
300000,2016,1,22000,0,0,25.17,799.0,53.3,5.0,Renault
850000,2017,0,59800,1,0,15.4,1997.0,120.0,7.0,Mahindra
225000,2017,0,16000,0,0,22.7,799.0,53.64,5.0,others
468000,2018,1,12000,0,0,20.89,1197.0,81.8,5.0,Maruti
509999,2017,0,8686,0,0,17.0,1198.0,73.75,5.0,Volkswagen
160000,2012,1,105800,0,0,20.92,998.0,67.1,5.0,Maruti
1650000,2020,0,13000,0,1,16.8,1497.0,113.4,5.0,others
350000,2017,1,20000,0,0,23.95,998.0,67.05,5.0,Maruti
525000,2013,0,130600,1,0,22.7,1582.0,126.24,5.0,Hyundai
